id,x0,x1,uri
343,-2.8762946615,-6.62047908875,http://www.siemens.com/ontology/demonstrator#AuxiliaryResource
344,-15.2604982554,5.14410611475,http://www.siemens.com/ontologies/amberg#M100_Taktabweichung
345,-14.7744944217,6.85014898151,http://www.siemens.com/ontologies/amberg#M100_Energie_cos_Phi
346,6.11467243413,-12.682316985,202
347,-3.41432528117,3.66330007109,http://www.siemens.com/ontologies/amberg#base
348,0.0902148072076,4.76508390679,http://www.siemens.com/ontologies/amberg#3SU1400-2AA10-1BA0
349,-7.77373347567,-2.4027631854,http://www.siemens.com/ontologies/amberg#M070_OEE
350,-5.50047301246,1.1818181228,http://www.siemens.com/ontologies/amberg#M050_TAKT
351,8.8290178055,-9.11187898504,http://www.siemens.com/ontologies/amberg#M100_FE2_WT
352,-4.72060546246,-3.61391923922,http://www.siemens.com/ontologies/amberg#M090_TA
353,-13.3671827825,13.5650308013,http://www.siemens.com/ontologies/amberg#M090
354,3.94950119698,6.18363577071,http://www.siemens.com/ontologies/amberg#M050_Taktabweichung
355,8.69980029581,-3.35214626527,84
356,3.80019905661,9.20859497416,http://www.siemens.com/ontologies/amberg#M070_Energie_I1
357,9.01877316731,4.80436271249,http://www.siemens.com/ontologies/amberg#M040_BIT_ST
358,-8.58545506069,-5.5783348901,http://www.siemens.com/ontology/demonstrator#involvedEquipment
359,-7.96339888566,11.9951591736,http://www.w3.org/2002/07/owl#ObjectProperty
360,-14.1747107207,14.3272080154,http://www.siemens.com/ontologies/amberg#M070_BIT_ST
361,4.34628478796,10.0646880916,http://www.siemens.com/ontologies/amberg#M010_Energie_U2N
362,-0.874595006952,2.06336364385,http://www.siemens.com/ontologies/amberg#3SU1400-1AA10-1QA0
363,-0.984807004616,3.1553827182,http://www.siemens.com/ontologies/amberg#3SU1400-1AA10-3QA0
364,7.67154524246,0.41262703805,http://www.siemens.com/ontologies/amberg#M030_IO
365,-11.8876118499,-6.77690608244,http://www.siemens.com/ontologies/amberg#M040_BIT_SET
366,5.57050496625,-8.06485840988,http://www.siemens.com/ontologies/amberg#M020_Zaehler_ARO
367,-13.2396959704,0.893978404943,http://www.siemens.com/ontologies/amberg#M070_stk_aktuell
368,2.6949330284,-1.91075818296,288
369,-12.1368262264,5.3222615981,http://www.siemens.com/ontologies/amberg#M200_IO
370,-5.24895033334,10.0771707589,http://www.siemens.com/ontologies/amberg#3SU1400-2DA43-1AA0
371,-6.13804628459,11.9404854494,http://www.siemens.com/ontology/demonstrator#Material
372,-6.30969747009,2.36438293841,http://www.siemens.com/ontologies/amberg#M010_stk_aktuell
373,6.84429890734,1.60887915753,http://www.siemens.com/ontologies/amberg#M030_BIT_PEX
374,-2.73213777452,-10.4900571749,470
375,4.07700977577,11.931002705,http://www.siemens.com/ontologies/amberg#M030_OEE
376,-7.24318196603,4.000013572,http://www.siemens.com/ontologies/amberg#M200_Energie_U1N
377,7.96711146147,-6.3071358885,http://www.siemens.com/ontologies/amberg#M090_Energie_Q-Gesamt
378,-6.27471779517,-6.46489383437,176
379,6.69025842717,-0.458026939941,http://www.siemens.com/ontologies/amberg#M200_BIT_PEX
380,3.29045213237,-7.38570384028,424
381,-5.94905268594,9.43269808537,http://www.siemens.com/ontologies/amberg#M200_BIT_SET
382,-6.00617695513,13.5201747316,http://www.siemens.com/ontologies/amberg#M090_Energie_C02
383,-8.46246739334,13.398705162,http://www.siemens.com/ontologies/amberg#M100_IO
384,13.0848934055,7.07360839231,http://www.siemens.com/ontologies/amberg#Linie_Zaehler_SET
385,-10.2725930097,9.5246728114,http://www.siemens.com/ontologies/amberg#M110_Taktabweichung
386,-0.787731282809,7.1319856871,http://www.siemens.com/ontology/demonstrator#usedEquipment
387,-0.729971535518,-0.675604498958,http://www.siemens.com/ontology/demonstrator#usedParameter
388,-4.12251542427,5.41885208549,http://www.siemens.com/ontologies/amberg#3SU1400-2DA50-3AA0
389,-7.1425289492,12.9737644154,http://www.siemens.com/ontology/demonstrator#Jam-Event
390,-2.50459343155,10.1824800287,http://www.siemens.com/ontologies/amberg#M070_Zaehler_SET
391,-1.62345192542,4.78917951561,http://www.siemens.com/ontologies/amberg#3SU1400-1AA10-3MA0
392,-11.7468740825,11.3857609183,http://www.siemens.com/ontologies/amberg#M010_Energie_C02
393,18.0306313958,4.89874800954,http://www.siemens.com/ontologies/amberg#M110_Energie_Q-Gesamt
394,-11.7504485411,13.0641053307,http://www.siemens.com/ontology/demonstrator#Station
395,-9.73971525812,5.01356827635,http://www.siemens.com/ontologies/amberg#Linie_Zaehler_WartenAufBediener
396,-0.0337539567227,10.776165124,http://www.siemens.com/ontologies/amberg#Co2-Wert
397,-4.17669702716,-5.29002724199,http://www.siemens.com/ontologies/amberg#3SU1400-1DA43-3AA0
398,-1.85983928525,7.81367129958,http://www.siemens.com/ontologies/amberg#SWM-GR/GE
399,-2.94076650017,-6.45712238197,http://www.siemens.com/ontologies/amberg#M120_Zaehler_SET
400,6.23979409773,11.7981375312,430
401,7.00784491737,4.63547916322,http://www.siemens.com/ontologies/amberg#Linie_Zaehler_TO
402,6.48960154985,7.83682660475,http://www.siemens.com/ontologies/amberg#M030_FE1
403,-11.2312082408,-4.12079564234,http://www.siemens.com/ontologies/amberg#M040_FE1
404,5.5232901178,2.91505158381,http://www.siemens.com/ontologies/amberg#M020_Energie_cos_Phi
405,-6.58826751336,14.1931177275,http://www.siemens.com/ontologies/amberg#M100_Zaehler_SET
406,-0.699246314174,-4.42696398861,http://www.siemens.com/ontologies/amberg#M070_Energie_Pneumatik
407,-3.52890191487,-9.28827569507,117
408,-9.0635424545,12.4642284142,http://www.siemens.com/ontology/demonstrator#Conveyor
409,-2.09315352789,3.61268405069,http://www.siemens.com/ontologies/amberg#3SU1400-1AA10-1RA0
410,3.36627283915,-3.23334260756,http://www.siemens.com/ontology/demonstrator#physicalRelation
411,10.903984679,6.77470063489,http://www.siemens.com/ontology/demonstrator#directlyDependsOn
412,-0.294536189124,4.24884567855,http://www.siemens.com/ontologies/amberg#3SU1400-1AA10-1LA0
413,11.3808924562,-7.23684193321,http://www.siemens.com/ontology/demonstrator#Pre-AssemblyProcess
414,11.1917882014,7.27795557635,http://www.siemens.com/ontology/demonstrator#AssemblyProcess
415,-2.40849688769,2.83862615419,http://www.siemens.com/ontologies/amberg#M200_Energie_U3N
416,1.94771370872,-12.5401611825,http://www.siemens.com/ontologies/amberg#3SU1400-1AA10-3EA0
417,7.98988675163,-8.11114332236,http://www.siemens.com/ontologies/amberg#M050_BIT_ARO
418,-0.908553679194,1.68000981807,http://www.siemens.com/ontologies/amberg#M070_Variante
419,5.24463609964,-1.23489488163,http://www.siemens.com/ontologies/amberg#M050_Energie_I3
420,13.1266526768,-0.196614485348,542
421,-3.06687917771,-14.3667925491,http://www.siemens.com/ontology/demonstrator#independentOf
422,-3.54938668977,16.9952026296,http://www.siemens.com/ontologies/amberg#M120_Energie_P-Gesamt
423,-9.23877468869,16.0285317965,http://www.siemens.com/ontologies/amberg#3SU1400-2AA10-3CA0
424,-10.2555888615,13.7957346041,http://www.siemens.com/ontologies/amberg#M040_TAKT
425,-5.71098554015,14.7405078315,http://www.siemens.com/ontologies/amberg#M030_stk_aktuell
426,-5.22622128573,11.1386441197,http://www.siemens.com/ontologies/amberg#M110_Zaehler_ET
427,-6.13394944842,-4.15371218572,http://www.siemens.com/ontologies/amberg#M100_BIT_ST
428,-2.54631068888,11.6359385667,http://www.siemens.com/ontologies/amberg#M010_BIT_ARO
429,10.2029436505,-1.57540075498,http://www.siemens.com/ontologies/amberg#M040_Energie_C02
430,-7.64100442026,8.34304416211,http://www.siemens.com/ontologies/amberg#M070_IO
431,-10.9772162595,15.3021046323,http://www.siemens.com/ontologies/amberg#M120_Zaehler_ST
432,11.0723105903,1.90861913749,429
433,-7.14700477014,3.71984205497,http://www.siemens.com/ontologies/amberg#M120_FE2_WT
434,-14.3671624683,7.1367308104,http://www.siemens.com/ontologies/amberg#M090_FE1
435,-4.15820039352,6.52020746571,http://www.siemens.com/ontologies/amberg#M050_stk_aktuell
436,-7.84830669006,10.6066512247,http://www.siemens.com/ontologies/amberg#3SU1400-1AA10-3DA0
437,-11.8722339565,-2.51250662772,http://www.siemens.com/ontologies/amberg#M030_Energie_U2N
438,5.32144200683,1.83943776023,http://www.siemens.com/ontologies/amberg#M090_Energie_cos_Phi
439,-7.21930901829,1.22550786679,http://www.siemens.com/ontology/demonstrator#Property
440,7.02776396335,9.55538892754,http://www.siemens.com/ontologies/amberg#M030_Zaehler_PEX
441,-1.07374848606,11.7500131513,http://www.siemens.com/ontologies/amberg#3SU1400-1AA10-3BA0
442,3.86427702477,13.7312601248,http://www.siemens.com/ontologies/amberg#M040_Takt_Durchschnitt
443,-3.5462560316,-14.6788932136,http://www.siemens.com/ontologies/amberg#M100_Energie_I1
444,6.26700592968,8.87459440556,http://www.siemens.com/ontologies/amberg#M010_Energie_GesamtLeistung
445,-2.52173431787,5.25365652573,http://www.siemens.com/ontologies/amberg#3SU1400-1AA10-1EA0
446,0.699820588888,-1.57186040121,http://www.siemens.com/ontologies/amberg#M030_Energie_S-Gesamt
447,0.368541181901,4.66906284393,http://www.siemens.com/ontologies/amberg#M100_BIT_ET
448,-3.45121161789,12.6581419157,406
449,-1.7851956036,10.5008725408,http://www.siemens.com/ontologies/amberg#M070_BIT_SET
450,4.32224189208,-12.8402167222,390
451,3.20351250732,7.64157638668,341
452,3.98372341884,2.08936570057,http://www.siemens.com/ontologies/amberg#M050_BIT_SET
453,-4.35988443774,7.26886269411,http://www.siemens.com/ontologies/amberg#Linie_BIT_ST
454,4.20544174927,-7.11000836265,http://www.siemens.com/ontology/demonstrator#Order
455,7.02918851971,10.6205237661,http://www.siemens.com/ontologies/amberg#Linie_Taktabweichung
456,-11.8086175289,2.82238130019,http://www.siemens.com/ontologies/amberg#M010_Zaehler_ST
457,8.5513291563,-12.600457803,325
458,11.903793512,-1.58815209564,http://www.siemens.com/ontology/demonstrator#TorqueSensor
459,-5.85041922543,6.67314821912,http://www.siemens.com/ontologies/amberg#3SU1400-2DA10-1AA0
460,3.57965622123,11.9480182146,http://www.siemens.com/ontologies/amberg#M040_Variante_aktuell
461,8.43065561918,-0.27546223907,http://www.siemens.com/ontologies/amberg#Ausschrauben
462,8.24056369424,-0.729764422997,http://www.siemens.com/ontologies/amberg#SP_Schaltstuecke_montieren
463,7.95958178144,7.34296369943,http://www.siemens.com/ontologies/amberg#M020_stk_aktuell
464,3.53035744541,10.6677343371,http://www.siemens.com/ontology/demonstrator#MaterialProperty
465,-4.49833531224,15.9248788851,http://www.siemens.com/ontologies/amberg#Freizeiten_TO
466,2.53189616187,4.72603819376,http://www.siemens.com/ontologies/amberg#M110_FE99
467,4.88046543182,-13.866487251,4
468,4.56234455458,-10.5331221595,http://www.siemens.com/ontologies/amberg#M030_FE3
469,-4.70527978616,13.5455791681,http://www.siemens.com/ontologies/amberg#M200_Zaehler_ST
470,-1.76647145781,4.65355174336,http://www.siemens.com/ontologies/amberg#3SU1400-1AA10-3GA0
471,-2.2083545293,3.90908767377,http://www.siemens.com/ontologies/amberg#NCLB
472,-16.8942342669,2.07443060966,http://www.siemens.com/ontologies/amberg#M010_Zaehler_ET
473,-1.50646931935,3.14813551645,http://www.siemens.com/ontologies/amberg#3SU1400-2AA10-3LA0
474,-3.26672041568,4.94572803461,http://www.siemens.com/ontologies/amberg#3SU1400-2DA50-1AA0
475,-10.2550711095,5.7598029356,http://www.siemens.com/ontologies/amberg#M200_Zaehler_ET
476,-11.0250382252,15.7133780909,http://www.siemens.com/ontologies/amberg#M090_stk_aktuell
477,6.7399345888,-10.0227940694,http://www.siemens.com/ontologies/amberg#M010_TAKT
478,-8.06337569792,2.56227746966,http://www.siemens.com/ontologies/amberg#M110_Energie_S-Gesamt
479,-2.10736851336,6.60274104015,http://www.siemens.com/ontologies/amberg#3SU1400-1AA10-1FA0
480,-12.7076907996,9.16445696362,http://www.siemens.com/ontologies/amberg#M070_Energie_cos_Phi
481,1.42692699274,15.3878409715,http://www.siemens.com/ontologies/amberg#M020_Variante
482,7.31946010468,-0.0391810560055,http://www.siemens.com/ontologies/amberg#Vormontage_schieber_M2
483,-9.08188472648,1.32578652572,http://www.siemens.com/ontologies/amberg#M090_Energie_S-Gesamt
484,-3.34382034879,2.04238820677,http://www.siemens.com/ontologies/amberg#3SU1400-1AA10-3NA0
485,4.36174350958,-0.660192701171,http://www.siemens.com/ontologies/amberg#M010_Energie_I3
486,-0.160721400909,10.7151440531,http://www.siemens.com/ontologies/amberg#M070_Zaehler_ET
487,5.53737741494,9.34216070672,http://www.siemens.com/ontologies/amberg#M040_Energie_cos_Phi
488,-5.98760555766,5.2055636615,http://www.siemens.com/ontologies/amberg#M030_BIT_ARO
489,-7.69689568928,8.21957074052,http://www.siemens.com/ontologies/amberg#M040_Zaehler_SET
490,5.3957470501,-1.88053387598,http://www.siemens.com/ontologies/amberg#M200_Zustand
491,2.98692318039,10.1812564029,http://www.siemens.com/ontology/demonstrator#QualityTestProcess
492,-3.45311298161,14.3999269826,http://www.siemens.com/ontologies/amberg#M100_BIT_PEX
493,-5.1045129761,4.98554841221,http://www.siemens.com/ontologies/amberg#3SU1400-1AA10-3CA0
494,-6.69934429939,12.0984274869,http://www.siemens.com/ontologies/amberg#M200_Energie_GesamtLeistung
495,-7.08880177154,9.84476098315,http://www.siemens.com/ontologies/amberg#M040_Energie_I1
496,11.8745516252,-9.73503709141,126
497,-12.5758730751,7.7503653204,http://www.siemens.com/ontologies/amberg#M040_BIT_PEX
498,-1.57115622764,12.3571369911,http://www.siemens.com/ontologies/amberg#M020_Energie_U2N
499,-6.76351181095,11.8914536436,http://www.siemens.com/ontologies/amberg#M030_Energie_Pneumatik
500,-6.31185492818,-5.16958454959,454
501,-9.50893607137,-3.91593720486,http://www.siemens.com/ontologies/amberg#OEE-Linie
502,-3.24323693364,4.6884459617,http://www.siemens.com/ontologies/amberg#3SU1400-2AA10-1CA0
503,1.06617528487,11.0901147796,http://www.siemens.com/ontologies/amberg#M030_Zustand
504,6.68611540149,-7.40814883582,http://www.siemens.com/ontologies/amberg#3SU1400-1DA43-1AA0
505,-7.24225116094,11.5582427646,http://www.siemens.com/ontologies/amberg#M090_BIT_PEX
506,-11.9638227916,-6.95360232943,246
507,-4.75324156876,14.1238861144,http://www.siemens.com/ontologies/amberg#M010_Energie_Pneumatik
508,7.78212915526,4.03888721677,http://www.siemens.com/ontologies/amberg#M030_Energie_I3
509,1.25067141732,1.11576152144,523
510,1.52040911864,15.3969611086,http://www.siemens.com/ontologies/amberg#M040_Zaehler_ARO
511,-6.96685906721,11.1297081764,http://www.siemens.com/ontologies/amberg#M050_Energie_U3N
512,-3.41246114542,3.25829750983,http://www.siemens.com/ontologies/amberg#3SU1400-2AA10-1MA0
513,1.06767753196,13.5113269445,http://www.siemens.com/ontologies/amberg#M110_OEE
514,-12.9560641128,11.1830788128,http://www.siemens.com/ontologies/amberg#M024_Energie_I3
515,-5.86063926783,8.53995938154,http://www.siemens.com/ontologies/amberg#M020_Zustand
516,-5.39053113855,-13.8206290368,403
517,-13.6019245057,2.96748796923,http://www.siemens.com/ontologies/amberg#M010_Zustand
518,8.54951465889,-0.645004879644,http://www.siemens.com/ontologies/amberg#Schieber_und_Deckel_montieren
519,-10.7233828156,-9.8465559894,http://www.siemens.com/ontologies/amberg#M070_Energie_U3N
520,-14.6297332065,-2.63556091306,http://www.siemens.com/ontologies/amberg#3SU1400-1DA10-3AA0
521,-9.29339058015,11.2527315446,http://www.siemens.com/ontologies/amberg#Linie_Zaehler_PEX
522,-0.879652837985,-5.34278028369,307
523,-15.8226836028,13.0071641108,http://www.siemens.com/ontologies/amberg#M090_BIT_ET
524,3.6257795136,4.81871186392,57
525,-1.56007933543,7.12306951856,http://www.siemens.com/ontologies/amberg#M120_BIT_SET
526,-0.497047335769,-4.97260611846,http://www.siemens.com/ontologies/amberg#hasSkill
527,-10.5787772891,-3.10518607369,http://www.siemens.com/ontology/demonstrator#SignalLamp
528,0.877634074815,-0.74840832424,http://www.siemens.com/ontologies/amberg#M100_Zustand
529,-10.5097875961,2.98066947609,http://www.siemens.com/ontologies/amberg#M030_Zaehler_ST
530,13.6943759698,-2.71665445935,http://www.siemens.com/ontology/demonstrator#Clock
531,-8.13418993935,11.7934902847,http://purl.oclc.org/NET/ssnx/ssn#Sensor
532,-13.2248770895,1.05004150738,http://www.siemens.com/ontologies/amberg#M110_TA
533,2.49348006393,-3.65275317282,346
534,-4.27082803312,7.47059310002,http://www.siemens.com/ontologies/amberg#M090_Zaehler_PEX
535,-9.71505841652,9.00497788797,http://www.siemens.com/ontologies/amberg#M090_Energie_I1
536,-15.6815310103,1.70332287839,http://www.siemens.com/ontologies/amberg#M040_BIT_ET
537,4.32496569237,-2.3216738339,http://www.siemens.com/ontologies/amberg#M010_Energie_I1
538,4.54189258253,-6.98897727004,130
539,2.03365545436,-12.8219831103,113
540,-6.73549316158,8.58974268809,http://www.siemens.com/ontologies/amberg#M010_Zaehler_ARO
541,-13.8679336544,-6.03599435144,http://www.siemens.com/ontologies/amberg#M120_Energie_Pneumatik
542,7.78589246672,0.886361046826,121
543,0.673563866702,6.69226026559,http://www.siemens.com/ontologies/amberg#M050_Zaehler_ET
544,-3.7839617469,-7.79727012152,http://www.siemens.com/ontologies/amberg#M110_FE2
545,3.96007162634,-0.819095950057,http://www.siemens.com/ontology/demonstrator#Line
546,-14.7137817302,-2.71823138819,http://www.siemens.com/ontologies/amberg#M030_Energie_Q-Gesamt
547,-15.8261543124,1.83285875852,http://www.siemens.com/ontologies/amberg#M010_Toggle-Bit
548,-4.19196715125,-5.37865115375,10
549,-6.90279917675,6.84631107477,http://www.siemens.com/ontologies/amberg#M020_Energie_Pneumatik
550,-3.12318548401,11.4264820485,http://www.siemens.com/ontologies/amberg#M110_Energie_Pneumatik
551,4.70373636898,7.66554407687,http://www.siemens.com/ontologies/amberg#M040_Energie_P-Gesamt
552,2.23975537813,-6.40892505145,483
553,-10.9913368855,1.34145504169,http://www.siemens.com/ontologies/amberg#M110_Zaehler_PEX
554,1.49339590003,3.60564247413,375
555,-8.39058309302,9.55649625126,http://www.siemens.com/ontologies/amberg#M100_Zaehler_ET
556,1.13715415284,4.96204184201,http://www.siemens.com/ontologies/amberg#M070_Energie_U2N
557,-1.30055017367,-3.69403438024,125
558,-4.14477227827,6.07185789204,http://www.siemens.com/ontologies/amberg#3SU1400-1DA10-1AA0
559,-6.23535942977,-0.757527856778,http://www.siemens.com/ontologies/amberg#M110_FE2_WT
560,-14.0380052706,11.9437468671,http://www.siemens.com/ontologies/amberg#M100_Energie_P-Gesamt
561,-11.5937607685,-5.25455618018,http://www.siemens.com/ontologies/amberg#M030_Energie_I2
562,-5.25475262381,13.0328552244,http://www.siemens.com/ontologies/amberg#M030_TAKT
563,-4.89981587245,2.32835663868,http://www.siemens.com/ontologies/amberg#M020_FE3
564,-9.28101537355,3.40973329957,http://www.siemens.com/ontologies/amberg#M030_TA
565,-6.64565077869,15.3393201753,http://www.siemens.com/ontologies/amberg#M040_FE1_WT
566,-4.28723958336,8.27363146719,http://www.siemens.com/ontologies/amberg#M070_Zustand
567,-10.0564489835,11.4323625721,http://www.siemens.com/ontologies/amberg#M040_Energie_U1N
568,0.0542613402973,8.80656355317,http://www.siemens.com/ontologies/amberg#Linie_BIT_ARO
569,-10.1573180349,8.88369808402,http://www.siemens.com/ontologies/amberg#M110_Energie_cos_Phi
570,-12.0066880939,5.26352182512,http://www.siemens.com/ontologies/amberg#M100_FE1_WT
571,-16.5880406733,-0.17230283196,http://www.siemens.com/ontologies/amberg#M090_Energie_U2N
572,-7.5171556583,6.52939673516,http://www.siemens.com/ontologies/amberg#M010_Zaehler_SET
573,-3.00343438264,9.98236798749,http://www.siemens.com/ontologies/amberg#M100_Energie_U3N
574,-5.23224668191,-8.69580373869,http://www.siemens.com/ontologies/amberg#M030_BIT_ET
575,-5.219807769,-9.74280859935,469
576,-8.72478560459,3.87662191403,http://www.siemens.com/ontologies/amberg#M120_TAKT
577,-2.67709395701,-5.85308263889,http://www.siemens.com/ontologies/amberg#Takt_Plan
578,-2.6993125332,4.18678629071,http://www.siemens.com/ontologies/amberg#SWM-SW
579,4.54285525736,0.161701711025,http://www.siemens.com/ontologies/amberg#M030_FE1_WT
580,0.32771453303,3.36195304516,26
581,11.3795765385,10.5619699378,http://www.siemens.com/ontologies/amberg#M020_BIT_ST
582,14.6896634275,-7.44467852947,344
583,7.12979003751,-10.6391260475,55
584,10.2013739459,-1.50227571413,59
585,-10.3289942325,-12.4123031308,http://www.siemens.com/ontologies/amberg#Linie_Takt
586,4.83879021215,-6.75428940437,70
587,5.40658397568,-7.94306048304,465
588,-14.8398104936,4.13831261548,http://www.siemens.com/ontologies/amberg#M200_BIT_ARO
589,11.7701145949,-5.43367806361,141
590,-6.14287192417,6.50693211305,http://www.siemens.com/ontologies/amberg#MaterialSupplyPot
591,-10.7263030228,6.81650481163,http://www.siemens.com/ontologies/amberg#M040_Energie_I3
592,-14.5534027275,13.7747460414,http://www.siemens.com/ontologies/amberg#M100_stk_aktuell
593,13.2706412257,4.81635383608,http://www.siemens.com/ontologies/amberg#M110_BIT_ET
594,3.34548023224,3.17173130942,http://www.siemens.com/ontologies/amberg#M020_Energie_Q-Gesamt
595,5.174800265,-3.94897611731,468
596,-2.87710690906,12.6316402935,http://www.siemens.com/ontologies/amberg#M200_Energie_Q-Gesamt
597,1.26568278541,12.1185622588,http://www.siemens.com/ontologies/amberg#M010_Energie_U3N
598,-3.12023182512,-0.622921632966,http://www.siemens.com/ontologies/amberg#M030_Zaehler_SET
599,2.62753584335,4.2894472598,http://www.siemens.com/ontologies/amberg#M030_BIT_ST
600,-14.5900546297,1.84864450362,http://www.siemens.com/ontologies/amberg#M100_Energie_C02
601,-16.8594609856,-2.11262229383,http://www.siemens.com/ontologies/amberg#M110_stk_aktuell
602,2.20305761657,0.0384431882653,http://www.siemens.com/ontologies/amberg#3SU1400-2AA10-1LA0
603,-11.0071614567,-2.19473572701,42
604,-2.55110782548,15.2260374527,http://www.siemens.com/ontologies/amberg#M030_Zaehler_ARO
605,-2.43844671156,15.1974794934,463
606,-9.75265945805,1.98714669348,http://www.siemens.com/ontologies/amberg#M200_BIT_ST
607,13.5187559158,5.02439199199,5
608,3.72260973188,-0.967907637417,http://www.siemens.com/ontology/demonstrator#PowerMeter
609,0.937188546332,-7.58059432595,329
610,10.5615198483,1.78956869813,http://www.siemens.com/ontologies/amberg#Vormontage_schieber_M1
611,-7.05203138044,-1.1620343241,http://www.siemens.com/ontologies/amberg#M040_TA
612,-10.5696892984,6.98414210293,http://www.siemens.com/ontologies/amberg#M010_FE3
613,-10.057767515,5.44679707419,http://www.siemens.com/ontologies/amberg#M120_Energie_S-Gesamt
614,-3.20362928794,7.57230367534,http://www.siemens.com/ontologies/amberg#MC
615,6.23252160266,6.00514780633,http://www.siemens.com/ontologies/amberg#M090_BIT_ST
616,2.94597472813,8.37280904061,146
617,-8.68761219732,6.81953381769,http://www.siemens.com/ontologies/amberg#M040_Energie_S-Gesamt
618,-4.95409301702,-2.64794715739,http://www.siemens.com/ontologies/amberg#M100_Energie_I2
619,-3.61568222095,-9.3045291892,http://www.siemens.com/ontologies/amberg#M070_FE1_WT
620,10.5709318719,-7.85932238551,396
621,-3.49709553959,-7.82651502855,219
622,-6.72846732599,4.4837908548,http://www.siemens.com/ontologies/amberg#M090_Energie_P-Gesamt
623,-0.663267993955,13.5194687639,http://www.siemens.com/ontology/demonstrator#LevelSensor
624,-4.98810751855,3.78310117753,http://www.siemens.com/ontologies/amberg#3SU1400-1AA10-1DA0
625,-3.51248904434,10.1230038865,http://www.siemens.com/ontologies/amberg#Linie_BIT_SET
626,-4.19141758682,-1.75543424988,319
627,-5.75707403644,10.4464962857,http://www.siemens.com/ontologies/amberg#M020_Zaehler_PEX
628,-2.82261030472,-11.9471994379,http://www.siemens.com/ontologies/amberg#M040_BIT_ARO
629,-2.36581064322,-0.106062798236,http://www.siemens.com/ontology/demonstrator#MaterialConsumption
630,9.29710634843,10.3958492145,http://www.siemens.com/ontologies/amberg#M100_TAKT
631,3.73189773423,-11.9335066522,60
632,-9.48579182439,-3.65125161148,http://www.siemens.com/ontologies/amberg#M120_Variante
633,-7.01807809379,-7.71489223937,http://www.siemens.com/ontologies/amberg#M070_Energie_GesamtLeistung
634,-5.92463570669,4.91575263487,http://www.siemens.com/ontologies/amberg#M070_FE2_WT
635,0.860972410952,-5.05288123804,http://www.siemens.com/ontologies/amberg#M120_Energie_Q-Gesamt
636,-4.97828462319,12.9646445491,http://www.siemens.com/ontologies/amberg#M010_IO
637,-7.06538687557,-8.78642490339,http://www.siemens.com/ontologies/amberg#M040_Zaehler_ET
638,-8.34522557777,-6.76534443016,423
639,-9.87736516845,-0.968505539375,http://www.siemens.com/ontologies/amberg#M100_Energie_S-Gesamt
640,-0.474892165632,10.7855012685,http://www.siemens.com/ontologies/amberg#M090_Zaehler_ST
641,-12.3903638362,4.20908874341,http://www.siemens.com/ontologies/amberg#M110_Energie_GesamtLeistung
642,6.33608865032,3.46893031019,270
643,-8.11541759855,-2.19835021203,http://www.siemens.com/ontologies/amberg#M070_Zaehler_PEX
644,-12.4417475462,4.16303382203,http://www.siemens.com/ontologies/amberg#M030_Taktabweichung
645,-9.05548450076,-10.157563098,http://www.siemens.com/ontologies/amberg#Linie_Zustand
646,1.62092833503,-3.95610141932,http://www.siemens.com/ontologies/amberg#M120_BIT_ARO
647,0.7852854865,16.9151741871,http://www.siemens.com/ontologies/amberg#Schraubschaltstuecke_montieren
648,-11.3233665095,1.49741595914,http://www.siemens.com/ontologies/amberg#M050_TA
649,-13.2255340696,0.774658520789,http://www.siemens.com/ontologies/amberg#M040_IO
650,0.403309011537,-14.7625704233,12
651,10.6077529347,-3.2786157213,408
652,-10.3343041484,13.9737546854,http://www.siemens.com/ontologies/amberg#M070_FE3_WT
653,-10.6533720789,-1.89248472605,http://www.siemens.com/ontologies/amberg#M110_Energie_C02
654,-12.7375716369,10.6854225482,http://www.siemens.com/ontologies/amberg#Feder_und_Schieberzuführung
655,-8.83782308105,-1.25491977358,http://www.siemens.com/ontologies/amberg#M050_Energie_U2N
656,-8.91381160498,10.3501855391,http://www.siemens.com/ontologies/amberg#M050_OEE
657,-6.92555640967,13.5887504987,http://www.siemens.com/ontologies/amberg#Linie_BIT_ET
658,13.5787028139,5.08607858459,318
659,-9.94719386136,-4.06369921421,http://www.siemens.com/ontologies/amberg#M090_Energie_Pneumatik
660,-3.68904660072,4.27542872445,http://www.siemens.com/ontologies/amberg#SWM-BL
661,-13.6601104262,8.52359702868,http://www.w3.org/2002/07/owl#SymmetricProperty
662,-6.02688729674,5.81889904772,http://www.siemens.com/ontologies/amberg#M010_Energie_Q-Gesamt
663,-14.2382667596,10.6521107292,http://www.siemens.com/ontologies/amberg#M110_Energie_U1N
664,0.224276558885,9.64299621301,http://www.siemens.com/ontologies/amberg#M070_Energie_Q-Gesamt
665,-0.589503433523,-8.50440989066,224
666,5.15729601616,6.49183036596,http://www.siemens.com/ontologies/amberg#M200_Energie_I1
667,0.804400643767,-0.436101606255,http://www.siemens.com/ontologies/amberg#M200_Variante
668,0.419325103184,-14.6637782246,274
669,-7.92856792347,2.64128872041,http://www.siemens.com/ontologies/amberg#M010_Variante
670,2.88701914393,-9.29984737983,1
671,-1.56231148488,-6.5572577067,305
672,-3.88353349221,3.56801586345,http://www.siemens.com/ontologies/amberg#3SU1400-1DA50-3AA0
673,-13.1670870717,-1.18351008791,http://www.siemens.com/ontologies/amberg#M040_Zustand
